channel,q2_min,q2_max,q2,w_min,w_max,w,F_2,F_2_err
pi0 p,2.15,2.25,2.2,1.565,1.575,1.57,0.020860574026894875,0.01311384895784316
pi0 p,2.15,2.25,2.2,1.575,1.585,1.58,0.01781453874381446,0.0107598908649084
pi0 p,2.15,2.25,2.2,1.585,1.595,1.59,0.014043704257036821,0.007736672528468705
pi0 p,2.15,2.25,2.2,1.595,1.605,1.6,0.01027286977025917,0.004713454192029003
pi0 p,2.15,2.25,2.2,1.605,1.615,1.61,0.006502035283481531,0.0016902358555893073
pi0 p,2.15,2.25,2.2,1.615,1.625,1.62,0.005008965123627364,0.00043467000320872957
pi0 p,2.15,2.25,2.2,1.625,1.635,1.63,0.005182551788351237,0.00047250840745668884
pi0 p,2.15,2.25,2.2,1.635,1.645,1.64,0.005356138453075114,0.0005103468117046488
pi0 p,2.15,2.25,2.2,1.645,1.655,1.65,0.005428332653582898,0.0005311784108486422
pi0 p,2.15,2.25,2.2,1.655,1.665,1.66,0.0053362221982224305,0.0005244507896735569
pi0 p,2.15,2.25,2.2,1.665,1.675,1.67,0.005244111742861962,0.0005177231684984716
pi0 p,2.25,2.35,2.3,1.105,1.115,1.11,0.00178724621766425,0.0007537956494150917
pi0 p,2.25,2.35,2.3,1.115,1.125,1.12,0.002863471010165061,0.0009575329772487708
pi0 p,2.25,2.35,2.3,1.125,1.135,1.13,0.004076628796296097,0.0011875822326561682
pi0 p,2.25,2.35,2.3,1.135,1.145,1.14,0.005429476887293679,0.0014509055103991337
pi0 p,2.25,2.35,2.3,1.145,1.155,1.15,0.0074292080491495174,0.0016074888972356129
pi0 p,2.25,2.35,2.3,1.155,1.165,1.16,0.009733942617572417,0.001771364405006759
pi0 p,2.25,2.35,2.3,1.165,1.175,1.17,0.013704532354449865,0.0020994732909661255
pi0 p,2.25,2.35,2.3,1.175,1.185,1.18,0.0181368606031321,0.002443928924224284
pi0 p,2.25,2.35,2.3,1.185,1.195,1.19,0.02409808496638887,0.0028789217850480756
pi0 p,2.25,2.35,2.3,1.195,1.205,1.2,0.029921507328315243,0.0032973169293998264
pi0 p,2.25,2.35,2.3,1.205,1.215,1.21,0.03340045109158656,0.00355326019858126
pi0 p,2.25,2.35,2.3,1.215,1.225,1.22,0.03576206429893342,0.0037667384060552345
pi0 p,2.25,2.35,2.3,1.225,1.235,1.23,0.03320247646493071,0.00354236680403068
pi0 p,2.25,2.35,2.3,1.235,1.245,1.24,0.030237533710647118,0.0033127284939370423
pi0 p,2.25,2.35,2.3,1.245,1.255,1.25,0.027352921974657513,0.003187607133780542
pi0 p,2.25,2.35,2.3,1.255,1.265,1.26,0.024590989127219784,0.0030734565333443544
pi0 p,2.25,2.35,2.3,1.265,1.275,1.27,0.022876285082088044,0.003036216877683225
pi0 p,2.25,2.35,2.3,1.275,1.285,1.28,0.0214418158147211,0.003012752753120263
pi0 p,2.25,2.35,2.3,1.285,1.295,1.29,0.01952317548430231,0.0031358824985872795
pi0 p,2.25,2.35,2.3,1.295,1.305,1.3,0.017525484259998,0.003256539315727984
pi0 p,2.25,2.35,2.3,1.305,1.315,1.31,0.01667579702893653,0.003590373232187205
pi0 p,2.25,2.35,2.3,1.315,1.325,1.32,0.016067276227754394,0.003935717738814092
pi0 p,2.25,2.35,2.3,1.325,1.335,1.33,0.0158554953553898,0.0046668072522649635
pi0 p,2.25,2.35,2.3,1.335,1.345,1.34,0.015569097710614335,0.005392780982795334
pi0 p,2.25,2.35,2.3,1.345,1.355,1.35,0.014439515229969151,0.004801629235713938
pi0 p,2.25,2.35,2.3,1.355,1.365,1.36,0.013382784737528321,0.004211660877026209
pi0 p,2.25,2.35,2.3,1.365,1.375,1.37,0.013538089069797789,0.00507828405362231
pi0 p,2.25,2.35,2.3,1.375,1.385,1.38,0.013599645409191046,0.005922897593930144
pi0 p,2.25,2.35,2.3,1.385,1.395,1.39,0.011710700651418559,0.004577478719615572
pi0 p,2.25,2.35,2.3,1.395,1.405,1.4,0.01117486754145353,0.004006287644480626
pi0 p,2.25,2.35,2.3,1.405,1.415,1.41,0.012375953643625096,0.004798920944841628
pi0 p,2.25,2.35,2.3,1.415,1.425,1.42,0.008457536829293634,0.002756346216526864
pi0 p,2.25,2.35,2.3,1.425,1.435,1.43,0.009568758931663921,0.0034481627351361276
pi0 p,2.25,2.35,2.3,1.435,1.445,1.44,0.010679981034034211,0.004139979253745391
pi0 p,2.25,2.35,2.3,1.445,1.455,1.45,0.011791203136404499,0.004831795772354654
pi0 p,2.25,2.35,2.3,1.455,1.465,1.46,0.012902425238774792,0.00552361229096392
pi0 p,2.25,2.35,2.3,1.465,1.475,1.47,0.014013647341145082,0.006215428809573185
pi0 p,2.25,2.35,2.3,1.475,1.485,1.48,0.01512486944351537,0.006907245328182447
pi0 p,2.25,2.35,2.3,1.485,1.495,1.49,0.01623609154588566,0.00759906184679171
pi0 p,2.25,2.35,2.3,1.495,1.505,1.5,0.01734731364825595,0.008290878365400973
pi0 p,2.25,2.35,2.3,1.505,1.515,1.51,0.01804693905882551,0.008993946138067655
pi0 p,2.25,2.35,2.3,1.515,1.525,1.52,0.01857818400456751,0.009701616696485107
pi0 p,2.25,2.35,2.3,1.525,1.535,1.53,0.01910942895030951,0.010409287254902552
pi0 p,2.25,2.35,2.3,1.535,1.545,1.54,0.019525179818423017,0.011098680658839632
pi0 p,2.25,2.35,2.3,1.545,1.555,1.55,0.01974074095198047,0.011756393661677413
pi0 p,2.25,2.35,2.3,1.555,1.565,1.56,0.019956302085537926,0.012414106664515194
pi0 p,2.25,2.35,2.3,1.565,1.575,1.57,0.017272666404306174,0.010394778693332947
pi0 p,2.25,2.35,2.3,1.575,1.585,1.58,0.013501831917528533,0.007371560356893254
pi0 p,2.25,2.35,2.3,1.585,1.595,1.59,0.009730997430750891,0.004348342020453559
pi0 p,2.25,2.35,2.3,1.595,1.605,1.6,0.005960162943973241,0.0013251236840138556
pi0 p,2.25,2.35,2.3,1.605,1.615,1.61,0.004944867740498112,0.000440333718533457
pi0 p,2.25,2.35,2.3,1.615,1.625,1.62,0.005118454405221989,0.00047817212278141694
pi0 p,2.25,2.35,2.3,1.625,1.635,1.63,0.005292041069945862,0.0005160105270293762
pi0 p,2.25,2.35,2.3,1.635,1.645,1.64,0.005386834795610245,0.0005406327996001574
pi0 p,2.25,2.35,2.3,1.645,1.655,1.65,0.005294724340249778,0.0005339051784250721
pi0 p,2.25,2.35,2.3,1.655,1.665,1.66,0.005202613884889311,0.0005271775572499869
pi0 p,2.35,2.45,2.4,1.105,1.115,1.11,0.0017258189994102,0.0007075425803715501
pi0 p,2.35,2.45,2.4,1.115,1.125,1.12,0.002719072480107253,0.0008766596446920249
pi0 p,2.35,2.45,2.4,1.125,1.135,1.13,0.0038296970982016404,0.0010683297897899728
pi0 p,2.35,2.45,2.4,1.135,1.145,1.14,0.0051079500821358745,0.0012999287616906
pi0 p,2.35,2.45,2.4,1.145,1.155,1.15,0.006940674269662901,0.0014400363985285253
pi0 p,2.35,2.45,2.4,1.155,1.165,1.16,0.009139402545070402,0.0015888945804880504
pi0 p,2.35,2.45,2.4,1.165,1.175,1.17,0.012766006679153228,0.0018785242294660502
pi0 p,2.35,2.45,2.4,1.175,1.185,1.18,0.016946697027401803,0.0021877699752026
pi0 p,2.35,2.45,2.4,1.185,1.195,1.19,0.022437869759571405,0.002574619058852551
pi0 p,2.35,2.45,2.4,1.195,1.205,1.2,0.027763680090144523,0.0029415508827360503
pi0 p,2.35,2.45,2.4,1.205,1.215,1.21,0.03107993733615618,0.003169238242187851
pi0 p,2.35,2.45,2.4,1.215,1.225,1.22,0.03305539791505848,0.0033459675275907008
pi0 p,2.35,2.45,2.4,1.225,1.235,1.23,0.030812686172804006,0.003147396976280526
pi0 p,2.35,2.45,2.4,1.235,1.245,1.24,0.028083548526212476,0.00294250637528745
pi0 p,2.35,2.45,2.4,1.245,1.255,1.25,0.02542326603815865,0.0028272017313833503
pi0 p,2.35,2.45,2.4,1.255,1.265,1.26,0.022910198216367077,0.002725061999143625
pi0 p,2.35,2.45,2.4,1.265,1.275,1.27,0.021294755082266352,0.0026888459338539504
pi0 p,2.35,2.45,2.4,1.275,1.285,1.28,0.020015593681483375,0.002669160505882075
pi0 p,2.35,2.45,2.4,1.285,1.295,1.29,0.01832142851237025,0.0027751269665073253
pi0 p,2.35,2.45,2.4,1.295,1.305,1.3,0.0165324022705945,0.0028781259131410004
pi0 p,2.35,2.45,2.4,1.305,1.315,1.31,0.015727379451598328,0.003163848087761976
pi0 p,2.35,2.45,2.4,1.315,1.325,1.32,0.015211756348457353,0.003463382970584151
pi0 p,2.35,2.45,2.4,1.325,1.335,1.33,0.015036196041445701,0.004093556430684026
pi0 p,2.35,2.45,2.4,1.335,1.345,1.34,0.014771095607541,0.0047175909512793
pi0 p,2.35,2.45,2.4,1.345,1.355,1.35,0.013783265314319402,0.004212660776778776
pi0 p,2.35,2.45,2.4,1.355,1.365,1.36,0.012882857406943025,0.00370915066835065
pi0 p,2.35,2.45,2.4,1.365,1.375,1.37,0.013021336492175477,0.004454147590165809
pi0 p,2.35,2.45,2.4,1.375,1.385,1.38,0.013047317985956475,0.005172732948435051
pi0 p,2.35,2.45,2.4,1.385,1.395,1.39,0.01140144139645255,0.004014147665599376
pi0 p,2.35,2.45,2.4,1.395,1.405,1.4,0.011379298784317576,0.0037846357417792506
pi0 p,2.35,2.45,2.4,1.405,1.415,1.41,0.010721470613815353,0.003549339358432451
pi0 p,2.35,2.45,2.4,1.415,1.425,1.42,0.009089253307075594,0.002749669742355882
pi0 p,2.35,2.45,2.4,1.425,1.435,1.43,0.010200475409445882,0.0034414862609651454
pi0 p,2.35,2.45,2.4,1.435,1.445,1.44,0.011311697511816172,0.004133302779574407
pi0 p,2.35,2.45,2.4,1.445,1.455,1.45,0.01242291961418646,0.0048251192981836714
pi0 p,2.35,2.45,2.4,1.455,1.465,1.46,0.013534141716556751,0.005516935816792936
pi0 p,2.35,2.45,2.4,1.465,1.475,1.47,0.01464536381892704,0.0062087523354022005
pi0 p,2.35,2.45,2.4,1.475,1.485,1.48,0.01575658592129733,0.006900568854011464
pi0 p,2.35,2.45,2.4,1.485,1.495,1.49,0.016680718618303652,0.007597499579010466
pi0 p,2.35,2.45,2.4,1.495,1.505,1.5,0.017211963564045647,0.00830517013742791
pi0 p,2.35,2.45,2.4,1.505,1.515,1.51,0.017743208509787646,0.009012840695845355
pi0 p,2.35,2.45,2.4,1.515,1.525,1.52,0.01827445345552965,0.009720511254262806
pi0 p,2.35,2.45,2.4,1.525,1.535,1.53,0.01862090787706606,0.010398938365511668
pi0 p,2.35,2.45,2.4,1.535,1.545,1.54,0.018836469010623517,0.011056651368349447
pi0 p,2.35,2.45,2.4,1.545,1.555,1.55,0.01905203014418097,0.011714364371187228
pi0 p,2.35,2.45,2.4,1.555,1.565,1.56,0.01673079406479785,0.010029666521757474
pi0 p,2.35,2.45,2.4,1.565,1.575,1.57,0.012959959578020213,0.007006448185317778
pi0 p,2.35,2.45,2.4,1.575,1.585,1.58,0.009189125091242572,0.003983229848878083
pi0 p,2.35,2.45,2.4,1.585,1.595,1.59,0.005418290604464932,0.0009600115124383878
pi0 p,2.35,2.45,2.4,1.595,1.605,1.6,0.004880770357368861,0.0004459974338581845
pi0 p,2.35,2.45,2.4,1.605,1.615,1.61,0.005054357022092738,0.0004838358381061445
pi0 p,2.35,2.45,2.4,1.615,1.625,1.62,0.005227943686816614,0.0005216742423541044
pi0 p,2.35,2.45,2.4,1.625,1.635,1.63,0.005345336937637594,0.0005500871883516728
pi0 p,2.35,2.45,2.4,1.635,1.645,1.64,0.005253226482277126,0.0005433595671765875
pi0 p,2.35,2.45,2.4,1.645,1.655,1.65,0.005161116026916658,0.0005366319460015023
pi0 p,2.45,2.55,2.5,1.105,1.115,1.11,0.00166439178115615,0.0006612895113280083
pi0 p,2.45,2.55,2.5,1.115,1.125,1.12,0.002574673950049445,0.000795786312135279
pi0 p,2.45,2.55,2.5,1.125,1.135,1.13,0.003582765400107183,0.000949077346923777
pi0 p,2.45,2.55,2.5,1.135,1.145,1.14,0.00478642327697807,0.0011489520129820666
pi0 p,2.45,2.55,2.5,1.145,1.155,1.15,0.0064521404901762835,0.0012725838998214375
pi0 p,2.45,2.55,2.5,1.155,1.165,1.16,0.008544862472568382,0.0014064247559693417
pi0 p,2.45,2.55,2.5,1.165,1.175,1.17,0.011827481003856588,0.001657575167965975
pi0 p,2.45,2.55,2.5,1.175,1.185,1.18,0.015756533451671502,0.0019316110261809168
pi0 p,2.45,2.55,2.5,1.185,1.195,1.19,0.020777654552753932,0.0022703163326570253
pi0 p,2.45,2.55,2.5,1.195,1.205,1.2,0.02560585285197381,0.002585784836072275
pi0 p,2.45,2.55,2.5,1.205,1.215,1.21,0.028759423580725797,0.002785216285794442
pi0 p,2.45,2.55,2.5,1.215,1.225,1.22,0.03034873153118354,0.002925196649126167
pi0 p,2.45,2.55,2.5,1.225,1.235,1.23,0.0284228958806773,0.002752427148530371
pi0 p,2.45,2.55,2.5,1.235,1.245,1.24,0.025929563341777838,0.002572284256637858
pi0 p,2.45,2.55,2.5,1.245,1.255,1.25,0.02349361010165979,0.0024667963289861585
pi0 p,2.45,2.55,2.5,1.255,1.265,1.26,0.021229407305514373,0.002376667464942896
pi0 p,2.45,2.55,2.5,1.265,1.275,1.27,0.01971322508244466,0.002341474990024675
pi0 p,2.45,2.55,2.5,1.275,1.285,1.28,0.01858937154824565,0.0023255682586438868
pi0 p,2.45,2.55,2.5,1.285,1.295,1.29,0.017119681540438192,0.0024143714344273706
pi0 p,2.45,2.55,2.5,1.295,1.305,1.3,0.015539320281191,0.002499712510554017
pi0 p,2.45,2.55,2.5,1.305,1.315,1.31,0.014778961874260121,0.002737322943336746
pi0 p,2.45,2.55,2.5,1.315,1.325,1.32,0.014356236469160311,0.0029910482023542085
pi0 p,2.45,2.55,2.5,1.325,1.335,1.33,0.0142168967275016,0.003520305609103087
pi0 p,2.45,2.55,2.5,1.335,1.345,1.34,0.013973093504467668,0.004042400919763266
pi0 p,2.45,2.55,2.5,1.345,1.355,1.35,0.01312701539866965,0.003623692317843612
pi0 p,2.45,2.55,2.5,1.355,1.365,1.36,0.01238293007635773,0.0032066404596750916
pi0 p,2.45,2.55,2.5,1.365,1.375,1.37,0.012504583914553166,0.0038300111267093066
pi0 p,2.45,2.55,2.5,1.375,1.385,1.38,0.012494990562721905,0.0044225683029399596
pi0 p,2.45,2.55,2.5,1.385,1.395,1.39,0.011092182141486542,0.0034508166115831797
pi0 p,2.45,2.55,2.5,1.395,1.405,1.4,0.011583730027181622,0.003562983839077875
pi0 p,2.45,2.55,2.5,1.405,1.415,1.41,0.00906698758400561,0.0022997577720232755
pi0 p,2.45,2.55,2.5,1.415,1.425,1.42,0.009720969784857564,0.0027429932681849035
pi0 p,2.45,2.55,2.5,1.425,1.435,1.43,0.010832191887227852,0.003434809786794167
pi0 p,2.45,2.55,2.5,1.435,1.445,1.44,0.011943413989598138,0.0041266263054034295
pi0 p,2.45,2.55,2.5,1.445,1.455,1.45,0.013054636091968427,0.004818442824012692
pi0 p,2.45,2.55,2.5,1.455,1.465,1.46,0.014165858194338719,0.005510259342621958
pi0 p,2.45,2.55,2.5,1.465,1.475,1.47,0.01527708029670901,0.006202075861231221
pi0 p,2.45,2.55,2.5,1.475,1.485,1.48,0.015845743123523794,0.00690872357837072
pi0 p,2.45,2.55,2.5,1.485,1.495,1.49,0.016376988069265793,0.007616394136788166
pi0 p,2.45,2.55,2.5,1.495,1.505,1.5,0.01690823301500779,0.00832406469520561
pi0 p,2.45,2.55,2.5,1.505,1.515,1.51,0.017439477960749787,0.009031735253623056
pi0 p,2.45,2.55,2.5,1.515,1.525,1.52,0.017716635935709105,0.009699196072183702
pi0 p,2.45,2.55,2.5,1.525,1.535,1.53,0.017932197069266558,0.01035690907502148
pi0 p,2.45,2.55,2.5,1.535,1.545,1.54,0.01814775820282401,0.01101462207785926
pi0 p,2.45,2.55,2.5,1.545,1.555,1.55,0.016188921725289542,0.009664554350182004
pi0 p,2.45,2.55,2.5,1.555,1.565,1.56,0.012418087238511902,0.0066413360137423105
pi0 p,2.45,2.55,2.5,1.565,1.575,1.57,0.008647252751734264,0.0036181176773026156
pi0 p,2.45,2.55,2.5,1.575,1.585,1.58,0.004876418264956624,0.0005948993408629203
pi0 p,2.45,2.55,2.5,1.585,1.595,1.59,0.004816672974239609,0.00045166114918291224
pi0 p,2.45,2.55,2.5,1.595,1.605,1.6,0.004990259638963485,0.0004894995534308721
pi0 p,2.45,2.55,2.5,1.605,1.615,1.61,0.005163846303687363,0.0005273379576788322
pi0 p,2.45,2.55,2.5,1.615,1.625,1.62,0.00530383907966494,0.0005595415771031879
pi0 p,2.45,2.55,2.5,1.625,1.635,1.63,0.005211728624304474,0.0005528139559281028
pi0 p,2.45,2.55,2.5,1.635,1.645,1.64,0.005119618168944006,0.0005460863347530175
pi0 p,2.45,2.55,2.5,1.645,1.655,1.65,0.005027507713583538,0.0005393587135779322
pi0 p,2.55,2.65,2.6,1.105,1.115,1.11,0.0016029645629021,0.0006150364422844667
pi0 p,2.55,2.65,2.6,1.115,1.125,1.12,0.0024302754199916365,0.0007149129795785329
pi0 p,2.55,2.65,2.6,1.125,1.135,1.13,0.0033358337020127264,0.0008298249040575817
pi0 p,2.55,2.65,2.6,1.135,1.145,1.14,0.004464896471820266,0.000997975264273533
pi0 p,2.55,2.65,2.6,1.145,1.155,1.15,0.005963606710689665,0.00110513140111435
pi0 p,2.55,2.65,2.6,1.155,1.165,1.16,0.007950322400066366,0.0012239549314506334
pi0 p,2.55,2.65,2.6,1.165,1.175,1.17,0.010888955328559949,0.0014366261064658998
pi0 p,2.55,2.65,2.6,1.175,1.185,1.18,0.014566369875941199,0.0016754520771592332
pi0 p,2.55,2.65,2.6,1.185,1.195,1.19,0.019117439345936467,0.0019660136064615
pi0 p,2.55,2.65,2.6,1.195,1.205,1.2,0.0234480256138031,0.0022300187894085
pi0 p,2.55,2.65,2.6,1.205,1.215,1.21,0.026438909825295412,0.002401194329401033
pi0 p,2.55,2.65,2.6,1.215,1.225,1.22,0.0276420651473086,0.002504425770661633
pi0 p,2.55,2.65,2.6,1.225,1.235,1.23,0.026033105588550595,0.002357457320780216
pi0 p,2.55,2.65,2.6,1.235,1.245,1.24,0.023775578157343196,0.002202062137988266
pi0 p,2.55,2.65,2.6,1.245,1.255,1.25,0.02156395416516093,0.0021063909265889662
pi0 p,2.55,2.65,2.6,1.255,1.265,1.26,0.019548616394661666,0.0020282729307421663
pi0 p,2.55,2.65,2.6,1.265,1.275,1.27,0.018131695082622967,0.0019941040461954
pi0 p,2.55,2.65,2.6,1.275,1.285,1.28,0.017163149415007933,0.0019819760114056996
pi0 p,2.55,2.65,2.6,1.285,1.295,1.29,0.015917934568506133,0.0020536159023474164
pi0 p,2.55,2.65,2.6,1.295,1.305,1.3,0.0145462382917875,0.002121299107967033
pi0 p,2.55,2.65,2.6,1.305,1.315,1.31,0.013830544296921916,0.0023107977989115162
pi0 p,2.55,2.65,2.6,1.315,1.325,1.32,0.013500716589863267,0.0025187134341242666
pi0 p,2.55,2.65,2.6,1.325,1.335,1.33,0.013397597413557501,0.0029470547875221497
pi0 p,2.55,2.65,2.6,1.335,1.345,1.34,0.013175091401394333,0.003367210888247233
pi0 p,2.55,2.65,2.6,1.345,1.355,1.35,0.0124707654830199,0.0030347238589084496
pi0 p,2.55,2.65,2.6,1.355,1.365,1.36,0.011883002745772434,0.002704130250999533
pi0 p,2.55,2.65,2.6,1.365,1.375,1.37,0.011987831336930852,0.003205874663252805
pi0 p,2.55,2.65,2.6,1.375,1.385,1.38,0.011942663139487334,0.0036724036574448666
pi0 p,2.55,2.65,2.6,1.385,1.395,1.39,0.010782922886520533,0.002887485557566983
pi0 p,2.55,2.65,2.6,1.395,1.405,1.4,0.011788161270045668,0.0033413319363765
pi0 p,2.55,2.65,2.6,1.405,1.415,1.41,0.00924146416026923,0.0020445002754046534
pi0 p,2.55,2.65,2.6,1.415,1.425,1.42,0.010352686262639521,0.0027363167940139188
pi0 p,2.55,2.65,2.6,1.425,1.435,1.43,0.01146390836500981,0.0034281333126231824
pi0 p,2.55,2.65,2.6,1.435,1.445,1.44,0.0125751304673801,0.004119949831232446
pi0 p,2.55,2.65,2.6,1.445,1.455,1.45,0.013686352569750388,0.00481176634984171
pi0 p,2.55,2.65,2.6,1.455,1.465,1.46,0.014479522683001936,0.005512277019313526
pi0 p,2.55,2.65,2.6,1.465,1.475,1.47,0.015010767628743935,0.006219947577730973
pi0 p,2.55,2.65,2.6,1.475,1.485,1.48,0.015542012574485934,0.00692761813614842
pi0 p,2.55,2.65,2.6,1.485,1.495,1.49,0.01607325752022793,0.007635288694565866
pi0 p,2.55,2.65,2.6,1.495,1.505,1.5,0.0165968028607947,0.008341740776017955
pi0 p,2.55,2.65,2.6,1.505,1.515,1.51,0.01681236399435215,0.008999453778855736
pi0 p,2.55,2.65,2.6,1.515,1.525,1.52,0.017027925127909606,0.009657166781693517
pi0 p,2.55,2.65,2.6,1.525,1.535,1.53,0.017243486261467062,0.010314879784531295
pi0 p,2.55,2.65,2.6,1.535,1.545,1.54,0.015647049385781247,0.009299442178606546
pi0 p,2.55,2.65,2.6,1.545,1.555,1.55,0.011876214899003593,0.006276223842166842
pi0 p,2.55,2.65,2.6,1.555,1.565,1.56,0.008105380412225954,0.0032530055057271474
pi0 p,2.55,2.65,2.6,1.565,1.575,1.57,0.0045789889263864805,0.0004194864602596796
pi0 p,2.55,2.65,2.6,1.575,1.585,1.58,0.004752575591110357,0.0004573248645076396
pi0 p,2.55,2.65,2.6,1.585,1.595,1.59,0.004926162255834234,0.0004951632687555997
pi0 p,2.55,2.65,2.6,1.595,1.605,1.6,0.005099748920558111,0.0005330016730035596
pi0 p,2.55,2.65,2.6,1.605,1.615,1.61,0.005262341221692287,0.0005689959658547032
pi0 p,2.55,2.65,2.6,1.615,1.625,1.62,0.005170230766331819,0.000562268344679618
pi0 p,2.55,2.65,2.6,1.625,1.635,1.63,0.005078120310971354,0.0005555407235045327
pi0 p,2.55,2.65,2.6,1.635,1.645,1.64,0.0049860098556108855,0.0005488131023294474
pi0 p,2.65,2.75,2.7,1.105,1.115,1.11,0.00154153734464805,0.0005687833732409249
pi0 p,2.65,2.75,2.7,1.115,1.125,1.12,0.002285876889933829,0.000634039647021787
pi0 p,2.65,2.75,2.7,1.125,1.135,1.13,0.00308890200391827,0.0007105724611913861
pi0 p,2.65,2.75,2.7,1.135,1.145,1.14,0.004143369666662462,0.0008469985155649999
pi0 p,2.65,2.75,2.7,1.145,1.155,1.15,0.00547507293120305,0.0009376789024072624
pi0 p,2.65,2.75,2.7,1.155,1.165,1.16,0.007355782327564349,0.0010414851069319247
pi0 p,2.65,2.75,2.7,1.165,1.175,1.17,0.009950429653263312,0.0012156770449658248
pi0 p,2.65,2.75,2.7,1.175,1.185,1.18,0.0133762063002109,0.0014192931281375497
pi0 p,2.65,2.75,2.7,1.185,1.195,1.19,0.017457224139118994,0.0016617108802659745
pi0 p,2.65,2.75,2.7,1.195,1.205,1.2,0.02129019837563239,0.0018742527427447252
pi0 p,2.65,2.75,2.7,1.205,1.215,1.21,0.024118396069865034,0.0020171723730076246
pi0 p,2.65,2.75,2.7,1.215,1.225,1.22,0.02493539876343366,0.002083654892197099
pi0 p,2.65,2.75,2.7,1.225,1.235,1.23,0.023643315296423894,0.001962487493030062
pi0 p,2.65,2.75,2.7,1.235,1.245,1.24,0.02162159297290856,0.0018318400193386743
pi0 p,2.65,2.75,2.7,1.245,1.255,1.25,0.01963429822866207,0.0017459855241917744
pi0 p,2.65,2.75,2.7,1.255,1.265,1.26,0.01786782548380896,0.001679878396541437
pi0 p,2.65,2.75,2.7,1.265,1.275,1.27,0.01655016508280127,0.0016467331023661243
pi0 p,2.65,2.75,2.7,1.275,1.285,1.28,0.015736927281770213,0.0016383837641675125
pi0 p,2.65,2.75,2.7,1.285,1.295,1.29,0.014716187596574072,0.001692860370267462
pi0 p,2.65,2.75,2.7,1.295,1.305,1.3,0.013553156302383998,0.0017428857053800495
pi0 p,2.65,2.75,2.7,1.305,1.315,1.31,0.012882126719583711,0.0018842726544862866
pi0 p,2.65,2.75,2.7,1.315,1.325,1.32,0.012645196710566225,0.0020463786658943242
pi0 p,2.65,2.75,2.7,1.325,1.335,1.33,0.012578298099613399,0.0023738039659412114
pi0 p,2.65,2.75,2.7,1.335,1.345,1.34,0.012377089298321,0.002692020856731199
pi0 p,2.65,2.75,2.7,1.345,1.355,1.35,0.011814515567370149,0.0024457553999732862
pi0 p,2.65,2.75,2.7,1.355,1.365,1.36,0.011383075415187138,0.0022016200423239747
pi0 p,2.65,2.75,2.7,1.365,1.375,1.37,0.011471078759308539,0.002581738199796303
pi0 p,2.65,2.75,2.7,1.375,1.385,1.38,0.011390335716252763,0.002922239011949774
pi0 p,2.65,2.75,2.7,1.385,1.395,1.39,0.010473663631554525,0.0023241545035507867
pi0 p,2.65,2.75,2.7,1.395,1.405,1.4,0.010133678240235923,0.002091750349967323
pi0 p,2.65,2.75,2.7,1.405,1.415,1.41,0.009873180638051194,0.0020378238012336717
pi0 p,2.65,2.75,2.7,1.415,1.425,1.42,0.010984402740421485,0.002729640319842936
pi0 p,2.65,2.75,2.7,1.425,1.435,1.43,0.012095624842791773,0.0034214568384522
pi0 p,2.65,2.75,2.7,1.435,1.445,1.44,0.013113302242480076,0.004115830460256333
pi0 p,2.65,2.75,2.7,1.445,1.455,1.45,0.013644547188222077,0.00482350101867378
pi0 p,2.65,2.75,2.7,1.455,1.465,1.46,0.014175792133964076,0.005531171577091226
pi0 p,2.65,2.75,2.7,1.465,1.475,1.47,0.014707037079706074,0.006238842135508673
pi0 p,2.65,2.75,2.7,1.475,1.485,1.48,0.015238282025448073,0.00694651269392612
pi0 p,2.65,2.75,2.7,1.485,1.495,1.49,0.01569253091943774,0.007641998482689988
pi0 p,2.65,2.75,2.7,1.495,1.505,1.5,0.015908092052995197,0.008299711485527769
pi0 p,2.65,2.75,2.7,1.505,1.515,1.51,0.01612365318655265,0.00895742448836555
pi0 p,2.65,2.75,2.7,1.515,1.525,1.52,0.016339214320110106,0.00961513749120333
pi0 p,2.65,2.75,2.7,1.525,1.535,1.53,0.015105177046272936,0.008934330007031076
pi0 p,2.65,2.75,2.7,1.535,1.545,1.54,0.011334342559495296,0.005911111670591383
pi0 p,2.65,2.75,2.7,1.545,1.555,1.55,0.0075635080727176444,0.0028878933341516797
pi0 p,2.65,2.75,2.7,1.555,1.565,1.56,0.004514891543257229,0.00042515017558440716
pi0 p,2.65,2.75,2.7,1.565,1.575,1.57,0.004688478207981106,0.00046298857983236713
pi0 p,2.65,2.75,2.7,1.575,1.585,1.58,0.004862064872704982,0.0005008269840803271
pi0 p,2.65,2.75,2.7,1.585,1.595,1.59,0.005035651537428859,0.0005386653883282872
pi0 p,2.65,2.75,2.7,1.595,1.605,1.6,0.005209238202152736,0.0005765037925762472
pi0 p,2.65,2.75,2.7,1.605,1.615,1.61,0.005128732908359168,0.0005717227334311333
pi0 p,2.65,2.75,2.7,1.615,1.625,1.62,0.005036622452998699,0.000564995112256048
pi0 p,2.65,2.75,2.7,1.625,1.635,1.63,0.004944511997638235,0.0005582674910809628
pi0 p,2.75,2.85,2.8,1.105,1.115,1.11,0.0014801101263940003,0.0005225303041973834
pi0 p,2.75,2.85,2.8,1.115,1.125,1.12,0.002141478359876022,0.0005531663144650415
pi0 p,2.75,2.85,2.8,1.125,1.135,1.13,0.002841970305823814,0.0005913200183251912
